mvir,x,y,z,rvir,rockstarid
120430000000,86.2969,80.5238,72.7614,100.483,12578584989
198710000000,85.8865,85.0637,72.1734,118.738,12578581837
126450000000,80.8818,85.3901,77.2457,102.131,12578585423
203230000000,81.7383,78.7952,72.805,119.631,12578582124
270970000000,80.8814,78.1729,72.5346,131.67,12578579895
508830000000,79.2802,79.9508,75.7517,162.444,12578580610
266460000000,75.2839,80.0436,74.2478,130.935,12578578783
215270000000,75.1131,84.8283,77.1322,121.948,12578578542
155060000000,75.3873,85.0679,76.9065,109.314,12578581231
984540000000,74.3851,83.0346,76.2268,202.421,12578575180
209250000000,75.7724,84.2495,70.6705,120.801,12578582050
140000000000,74.2479,81.9591,73.863,105.655,12578585496
811420000000,74.2661,81.2473,74.1075,189.784,12578576478
2404100000000,74.3916,81.9966,72.8075,272.583,12578574219
188180000000,74.5297,81.9612,72.8746,116.601,12578574220
495280000000,75.1021,81.3875,72.4809,160.989,12578580396
213770000000,75.2103,81.3521,72.4217,121.663,12578580397
447110000000,75.7906,79.1065,73.0355,155.59,12578577598
218280000000,76.7517,79.0179,73.1776,122.514,12578581590
201720000000,76.5747,81.5604,70.8735,119.334,12578576645
566030000000,76.6204,81.688,70.7104,168.316,12578576647
883680000000,75.8704,81.0761,71.8992,195.259,12578576691
136990000000,71.4369,81.4593,71.6717,104.893,12578583936
105380000000,73.6367,85.4429,73.0916,96.109,12578585954
1004100000000,74.0764,84.7335,71.9907,203.754,12578576220
191190000000,74.111,84.7431,71.9651,117.219,12578576221
511840000000,73.3701,85.1235,72.0865,162.763,12578580699
1838100000000,74.1421,82.0452,75.4175,249.25,12578574362
115920000000,71.0535,80.7849,77.0445,99.211,12578585495
155060000000,71.07,81.8456,76.6839,109.314,12578577181
182150000000,71.0982,81.9952,76.6746,115.343,12578577183
734640000000,71.0993,81.9783,76.6873,183.599,12578577182
344740000000,71.8294,81.4151,77.685,142.673,12578579867
382370000000,72.7228,81.9799,77.461,147.687,12578577900
614210000000,71.6972,78.4199,75.1766,172.962,12578580093
141510000000,71.5052,78.9092,75.7207,106.033,12578583060
364310000000,73.0879,79.0316,74.8423,145.323,12578578139
614210000000,64.2288,79.7127,75.7086,172.962,12569295041
609690000000,64.5419,78.9785,75.9861,172.537,12569295453
269470000000,63.9513,80.3775,75.5909,131.426,12569297189
246890000000,66.2982,83.0059,75.1729,127.647,12569298535
114410000000,67.8085,83.8941,72.409,98.78,12569261571
155060000000,65.766,79.4988,72.5568,109.314,12569262932
141510000000,68.7711,81.0275,71.2822,106.033,12578580906
138500000000,68.8278,81.0547,70.2888,105.275,12578584034
230330000000,68.7015,81.0776,68.0718,124.727,12578581209
249900000000,67.3558,79.4564,67.4418,128.164,12569259114
1606300000000,68.2484,81.6681,65.3109,238.297,12569253121
409470000000,69.1324,79.2807,62.9976,151.096,12578578146
153550000000,68.3906,80.5015,63.8563,108.959,12569255989
102370000000,68.5391,80.5276,63.96,95.185,12578573568
272480000000,69.0314,82.0375,65.9849,131.914,12578578662
382370000000,67.0091,82.7112,65.5525,147.687,12569256772
164090000000,63.8114,83.0213,65.3272,111.397,12569262251
308610000000,73.7807,85.9139,67.2141,137.504,12578578784
108390000000,75.9217,85.2245,66.7079,97.016,12578586516
1695100000000,74.5657,85.2089,66.7718,242.611,12578574677
239360000000,76.9286,81.3961,67.7021,126.337,12578580862
186670000000,77.009,81.2675,67.1934,116.289,12578582547
152050000000,77.1042,81.0274,65.7492,108.602,12578582310
146020000000,77.1852,78.9831,62.9718,107.149,12578581466
147530000000,72.9679,88.6235,65.6846,107.516,12578582189
275490000000,78.0783,92.8671,65.2196,132.398,12578573755
150540000000,76.8723,93.1438,64.8862,108.242,12578576325
212260000000,76.8821,93.0038,65.006,121.377,12578576324
582590000000,76.9382,93.1606,64.9685,169.942,12578576326
362800000000,71.698,93.369,68.6637,145.123,12578578234
1249500000000,71.9276,92.8847,70.1984,219.158,12578574997
100860000000,75.441,88.152,68.5844,94.716,12578586139
123440000000,73.16,86.5675,67.4929,101.314,12578578870
2324400000000,70.8948,88.0355,68.9099,269.534,12578574199
447110000000,70.94,88.0454,68.8432,155.59,12578574200
112910000000,71.9976,88.139,67.5014,98.345,12578572739
117420000000,72.1219,88.1051,67.4217,99.639,12578572736
4358200000000,72.2182,88.1537,67.4024,332.364,12578572741
189680000000,71.5316,87.22,69.7922,116.911,12578582051
183660000000,67.5277,87.305,69.3531,115.66,12569259717
1034200000000,64.5998,87.0343,69.8328,205.77,12569253905
838510000000,62.8737,86.6898,68.2141,191.874,12569254905
495280000000,62.5925,86.5243,67.2454,160.989,12569256367
146020000000,67.5127,90.5685,64.8657,107.149,12569261987
927330000000,62.9365,90.8498,63.0534,198.423,12569254591
102370000000,66.3998,90.4225,63.6931,95.185,12569263204
124950000000,64.738,90.4396,68.9695,101.724,12569262931
331190000000,65.2514,90.2876,68.7132,140.779,12569257331
1964600000000,65.9303,90.1421,68.5639,254.84,12569252533
155060000000,64.5085,91.7624,71.1865,109.314,12569261509
201720000000,68.2597,89.5844,71.5432,119.334,12569260565
343230000000,68.6302,87.6426,71.8585,142.465,12578579529
140000000000,69.3945,86.8506,72.2394,105.655,12578578342
152050000000,69.5821,86.8014,71.8851,108.602,12578578341
102370000000,68.7336,87.4497,72.4841,95.185,12578584362
367320000000,69.3177,87.0712,73.115,145.723,12578579403
112910000000,66.7661,88.2529,77.4591,98.345,12569302808
231830000000,67.2577,88.8528,76.9525,124.998,12569298953
155060000000,67.7162,88.843,76.8669,109.314,12569300828
323660000000,69.9842,88.8594,77.6079,139.704,12578578495
123440000000,64.8015,87.5789,75.1887,101.314,12569302886
233340000000,72.2878,93.1894,76.2377,125.268,12578581162
135490000000,74.2134,90.5332,74.8583,104.507,12578584507
170110000000,70.7184,86.62,74.4833,112.743,12578583016
248390000000,72.2285,86.4908,70.3672,127.906,12578579065
126450000000,73.6584,88.3732,71.5535,102.131,12578584780
171620000000,74.0011,87.8453,71.0825,113.075,12578581992
206240000000,73.1751,91.5455,72.4408,120.218,12578581814
727110000000,74.0561,90.8743,73.7921,182.97,12578576929
138500000000,71.9883,92.7892,70.3512,105.275,12578574996
505820000000,73.6529,91.5477,72.191,162.123,12578577128
370330000000,74.3413,91.5289,71.2868,146.12,12578579311
188180000000,77.7185,92.109,71.4749,116.601,12578582438
106880000000,74.5803,90.3838,72.2669,96.564,12578584643
337210000000,75.1255,90.7328,72.5944,141.627,12578579712
152050000000,74.6158,87.6495,70.7701,108.602,12578582932
1839600000000,77.6194,88.184,74.0377,249.318,12578574329
424530000000,76.6899,88.0913,75.8173,152.926,12578572513
4198600000000,76.7227,88.0302,75.6417,328.257,12578572512
1394000000000,77.0876,88.2969,75.5996,227.301,12578572515
329680000000,78.0262,88.5791,75.9202,140.565,12578579956
191190000000,77.7893,88.726,74.8361,117.219,12578581646
112910000000,77.3419,87.5255,75.6347,98.345,12578585660
176130000000,77.4551,87.2366,76.0526,114.058,12578583196
108390000000,76.5096,87.775,74.9734,97.016,12578585269
144520000000,75.8493,87.28,74.8819,106.779,12578584361
513340000000,75.6584,88.1389,78.1051,162.923,12578570556
1294700000000,75.6719,88.5115,77.9975,221.767,12578570561
295060000000,75.8782,86.6334,78.013,135.462,12578572943
998090000000,76.0776,86.4838,77.7376,203.346,12578572944
447110000000,76.0889,86.6111,77.8379,155.59,12578572945
361300000000,76.0555,87.6962,77.6168,144.922,12578570551
1603300000000,76.0584,87.6379,77.6497,238.148,12578570552
255920000000,76.3935,86.6461,77.8012,129.185,12578572946
2280700000000,76.4992,86.8332,77.8521,267.836,12578572948
516360000000,76.7704,87.4192,77.0274,163.241,12578570571
1969100000000,77.0506,87.1445,76.9139,255.035,12578570573
687970000000,76.3856,88.8081,77.9286,179.626,12578577016
106880000000,74.2833,90.9284,76.0652,96.564,12578586046
275490000000,74.4045,92.0139,78.8198,132.398,12578578760
301080000000,75.4041,91.6688,80.1231,136.377,12578578567
129470000000,75.8394,91.7158,81.6828,102.935,12578582444
672920000000,77.9294,88.885,79.4121,178.306,12578577233
219790000000,76.3355,87.7907,79.2297,122.795,12578581867
763240000000,76.155,87.6231,78.4096,185.952,12578576690
201720000000,75.8785,89.1628,78.3252,119.334,12578581776
150540000000,75.9651,89.4089,78.6497,108.242,12578583276
292050000000,75.2268,88.6729,78.2416,134.999,12578570566
127960000000,75.3043,88.2705,78.1976,102.535,12578570557
11146000000000,75.1517,88.6347,78.4853,454.52,12578570568
213770000000,74.8175,88.9095,78.6451,121.663,12578570564
183660000000,74.9394,89.3762,79.5131,115.66,12578582282
585600000000,75.4837,86.9519,80.6134,170.234,12578577504
329680000000,76.7448,88.2089,81.0435,140.565,12578578430
395920000000,76.5843,89.7982,80.3847,149.411,12578577556
140000000000,74.9443,90.6169,83.7255,105.655,12578582337
112910000000,76.5914,91.1089,85.7332,98.345,12578585060
174630000000,74.297,91.5025,85.9245,113.732,12578572044
334200000000,74.4323,91.345,85.5098,141.204,12578572041
112910000000,74.4515,91.3635,85.4561,98.345,12578572040
106880000000,74.6788,91.3388,85.7608,96.564,12578572042
105380000000,75.3433,90.589,85.6597,96.109,12578572929
153550000000,75.8221,90.7241,85.2541,108.959,12578583104
2768400000000,75.023,90.5489,84.982,285.709,12578572926
140000000000,72.7476,90.5963,85.8067,105.655,12578578699
173120000000,72.3258,90.8343,85.9023,113.404,12578577304
115920000000,72.6932,90.8211,85.8745,99.211,12578578700
102370000000,73.8894,91.474,85.8672,95.185,12578572037
3495600000000,74.2037,91.3786,85.9167,308.805,12578572053
133980000000,72.4463,92.0068,84.9574,104.118,12578578659
115920000000,72.2327,92.0867,84.9907,99.211,12578578657
252910000000,71.9911,90.7782,85.8261,128.677,12578577301
159570000000,70.5303,91.5462,85.9004,110.365,12578582123
155060000000,70.4129,91.1338,84.5772,109.314,12578583764
138500000000,72.1043,90.8318,82.582,105.275,12578583707
121940000000,72.8324,90.5911,83.91,100.9,12578585061
852060000000,74.0247,89.6007,81.6844,192.902,12578576750
103870000000,70.8343,90.8228,79.4484,95.649,12578587470
305600000000,71.3697,90.1355,79.1628,137.055,12578579539
427540000000,72.106,89.9734,79.2166,153.286,12578578129
149040000000,72.4817,89.8777,79.7001,107.88,12578579625
149040000000,72.6179,90.3068,79.6517,107.88,12578583107
254410000000,74.2099,90.3344,81.4077,128.932,12578579002
323660000000,73.0942,90.1288,81.4592,139.704,12578579477
126450000000,70.5209,91.2613,80.9525,102.131,12578584033
612700000000,72.0306,90.4173,81.5614,172.821,12578576836
233340000000,71.2083,90.8384,81.6756,125.268,12578577676
138500000000,71.2756,90.9948,81.8866,105.275,12578577675
599150000000,68.4025,93.4395,79.0504,171.537,12569324606
111400000000,68.6695,93.0836,78.97,97.906,12578574868
403450000000,68.5719,93.2545,79.1448,150.352,12578574867
141510000000,68.5236,90.7894,81.0047,106.033,12578584476
227320000000,69.7144,90.6058,79.9404,124.181,12578578921
132480000000,67.8168,90.2431,81.0782,103.727,12569293951
280010000000,67.9377,90.2306,81.9198,133.117,12569293953
316140000000,67.6668,90.0011,80.806,138.613,12569297774
3442900000000,67.8733,90.568,80.349,307.246,12569291313
182150000000,67.7066,93.4321,80.5202,115.343,12569294822
727110000000,67.7288,93.3913,80.5285,182.97,12569294823
112910000000,66.8489,88.7005,79.5645,98.345,12569301739
124950000000,70.2448,87.3234,83.6081,101.724,12578584991
286030000000,65.6214,92.71,83.2169,134.065,12569296238
158070000000,63.7387,92.4295,83.7241,110.017,12569301219
251400000000,63.0283,92.4178,83.2109,128.421,12569298135
191190000000,64.0785,93.3633,82.8923,117.219,12569298192
927330000000,64.0737,93.6362,84.8724,198.423,12569294075
133980000000,67.5069,91.9384,83.8195,104.118,12569289895
576570000000,67.6937,91.9455,83.8104,169.355,12569289897
6634300000000,66.9395,91.9746,83.6571,382.336,12569289890
687970000000,67.1572,92.0061,83.6561,179.626,12569289892
246890000000,68.1281,90.3443,82.5703,127.647,12569293955
254410000000,67.9956,91.794,82.9606,128.932,12569296548
216780000000,67.9997,91.6148,83.6982,122.232,12569289894
147530000000,68.3545,91.6629,84.6647,107.516,12569301702
1106500000000,68.6488,91.342,82.6183,210.455,12578574621
397430000000,69.1923,91.4394,82.325,149.6,12578574622
286030000000,70.1162,91.15,82.0779,134.065,12578578451
1004100000000,68.7127,91.8441,84.9166,203.754,12578575813
420010000000,68.7386,91.0792,87.4504,152.381,12578578247
197210000000,69.2905,91.0266,87.8852,118.437,12578581775
177640000000,70.2637,90.8732,88.0243,114.382,12578581354
240870000000,65.9016,92.9153,87.6439,126.601,12569297247
129470000000,64.0895,93.3378,88.093,102.935,12569300827
112910000000,63.0353,93.0763,88.2275,98.345,12569303529
1639400000000,64.534,92.6616,88.9536,239.924,12569292880
2327400000000,63.8865,91.9339,91.2792,269.65,12569292128
1058300000000,62.8243,92.1895,91.8963,207.356,12569293072
105380000000,64.2482,91.9558,91.9365,96.109,12569299029
3206500000000,66.3378,91.2782,91.2239,300.048,12569291346
102370000000,68.3859,93.1688,90.7894,95.185,12569305665
407970000000,66.7333,88.0215,91.8119,150.911,12569296611
341730000000,68.5079,87.998,92.633,142.257,12578619775
108390000000,69.9202,87.294,93.4402,97.016,12578624284
219790000000,69.4282,89.456,91.6492,122.795,12578578892
138500000000,65.9391,88.8139,91.5411,105.275,12569301809
356780000000,65.7818,87.8244,91.4883,144.316,12569296186
3753000000000,71.7855,87.1621,86.4396,316.207,12578573309
248390000000,71.8452,87.2848,86.5614,127.906,12578573307
386890000000,73.2918,88.5417,87.4,148.266,12578574712
1172700000000,72.9082,88.3843,87.2355,214.574,12578574710
722600000000,73.2752,88.4468,88.7029,182.59,12578576893
114410000000,74.9865,89.3664,89.1817,98.78,12578568815
127960000000,75.5876,89.6578,88.982,102.535,12578568873
222800000000,75.75,89.8166,89.0277,123.353,12578568856
153550000000,75.8777,89.4782,89.4874,108.959,12578568837
535930000000,76.0057,89.2246,89.1918,165.278,12578568867
397430000000,75.7047,89.7967,88.8193,149.6,12578568864
186670000000,77.0477,89.5223,88.2424,116.289,12578580887
270970000000,77.3829,92.176,86.3635,131.67,12578579913
186670000000,74.479,93.5593,86.2079,116.289,12578582730
155060000000,75.4788,92.9861,87.8058,109.314,12578582659
111400000000,76.3385,90.5786,88.8255,97.906,12578568866
109890000000,76.8361,90.4255,88.9801,97.463,12578586908
17988000000000,75.1989,89.9642,89.113,533.14,12578568881
427540000000,75.3801,90.0271,88.9086,153.286,12578568847
280010000000,75.4706,90.1109,89.0518,133.117,12578568848
1305200000000,75.7083,90.1656,89.3301,222.367,12578568870
15259000000000,75.8617,90.0343,89.6333,504.684,12578568878
143010000000,76.0858,90.676,89.5057,106.407,12578568871
186670000000,75.2205,90.013,88.7596,116.289,12578568809
124950000000,75.4916,90.2274,88.7192,101.724,12578568818
123440000000,75.8864,90.2893,88.8634,101.314,12578568859
147530000000,75.18,90.8434,89.3124,107.516,12578579864
100860000000,74.4946,90.8279,87.9113,94.716,12578584435
1217900000000,74.57,89.9672,89.2592,217.294,12578568825
1812500000000,75.1886,89.9043,89.3729,248.088,12578568882
1127600000000,72.3988,90.5878,88.1282,211.783,12578574991
100860000000,71.6438,90.4079,87.6907,94.716,12578586324
197210000000,73.1313,90.667,86.5563,118.437,12578580625
2894900000000,73.7802,91.4972,86.3059,289.995,12578572048
106880000000,74.0556,91.1844,86.1841,96.564,12578572051
138500000000,74.1102,91.3448,86.3871,105.275,12578572056
143010000000,74.1798,91.3761,85.9849,106.407,12578572054
3677700000000,72.3726,92.5493,86.1172,314.079,12578573257
267960000000,71.8245,92.899,86.2885,131.181,12578573252
362800000000,70.9476,93.1611,90.0678,145.123,12578579308
126450000000,72.7449,93.007,93.6466,102.131,12578616698
766250000000,72.8755,92.9267,93.5713,186.196,12578616697
130970000000,73.2596,93.0442,93.6256,103.333,12578616699
237850000000,73.5177,92.6007,93.2399,126.071,12578621588
373340000000,73.7118,90.927,93.4752,146.515,12578619609
179140000000,74.9736,91.6742,91.2931,114.704,12578568933
969480000000,75.2579,91.6637,91.5269,201.384,12578568932
1800500000000,75.3553,91.747,91.5536,247.538,12578568931
11184000000000,75.4433,91.6029,91.4505,455.031,12578568929
874640000000,75.6944,91.0251,90.845,194.591,12578568919
9024900000000,75.7168,90.8319,91.1323,423.637,12578568922
140000000000,75.8,90.7209,91.3363,105.655,12578568920
106880000000,76.0327,90.1797,91.0798,96.564,12578568886
949910000000,75.8955,90.1614,90.0808,200.02,12578568879
341730000000,76.2083,89.8567,90.2972,142.257,12578568894
121940000000,76.5402,89.9869,90.3182,100.9,12578568884
210760000000,77.1475,89.9227,90.0554,121.09,12578578957
152050000000,74.6434,93.6857,91.6713,108.602,12578582814
2643500000000,76.1472,88.8561,92.1801,281.345,12578574011
1565600000000,77.8681,88.6242,92.382,236.27,12578645616
834000000000,76.1784,88.8958,92.16,191.529,12578574012
158070000000,76.4369,89.2568,91.0707,110.017,12578568889
9446400000000,77.4937,89.3604,91.5004,430.132,12578568913
123440000000,77.5825,89.3462,91.3601,101.314,12578568900
158070000000,78.1113,89.3807,91.5929,110.017,12578568903
275490000000,78.1155,89.1279,90.9587,132.398,12578568905
165600000000,76.3627,89.5879,90.2136,111.736,12578568834
152050000000,77.0787,89.3806,90.6945,108.602,12578568908
608190000000,76.5605,88.8406,91.1416,172.395,12578568891
242370000000,75.1847,88.8197,91.1169,126.864,12578581207
257430000000,76.0687,89.0223,90.5815,129.438,12578568887
287530000000,76.0968,89.7836,90.2301,134.3,12578568892
36146000000000,76.1135,89.7953,90.2198,672.771,12578568893
346240000000,76.1149,89.0831,90.1311,142.881,12578568838
1138100000000,75.0117,87.0406,91.2144,212.441,12578575205
4434900000000,76.7898,87.5461,93.7428,334.304,12578613996
638290000000,73.6517,87.6162,92.907,175.194,12578616672
150540000000,73.8233,87.4256,92.6662,108.242,12578616673
168610000000,72.6394,87.791,92.3171,112.41,12578583596
269470000000,72.5175,86.476,92.3115,131.426,12578578243
112910000000,72.6561,86.6005,92.4519,98.345,12578645680
102370000000,71.2267,89.2645,90.8451,95.185,12578583812
552490000000,72.0538,87.3469,93.6172,166.963,12578618043
109890000000,70.9841,84.3831,90.4302,97.463,12578587031
167100000000,77.8732,79.2284,88.0244,112.074,12578583361
173120000000,68.9088,79.9092,91.3373,113.404,12578582695
201720000000,70.0804,78.1779,91.2812,119.334,12578581589
109890000000,68.5614,79.5006,87.2515,97.463,12578586283
380870000000,68.2695,79.3842,85.7728,147.493,12569296749
319150000000,66.4302,78.2236,85.4362,139.052,12569297725
143010000000,62.8406,78.8248,82.8775,106.407,12569300138
447110000000,63.1581,78.2925,82.8433,155.59,12569294195
290540000000,64.4074,83.6761,83.0055,134.767,12569298006
231830000000,69.8954,82.8911,83.096,124.998,12578576379
567540000000,70.2222,82.9342,83.1377,168.466,12578576382
308610000000,66.4584,84.3424,84.8022,137.504,12569297600
121940000000,70.2207,81.3645,79.741,100.9,12578584153
269470000000,70.724,81.7131,80.0071,131.426,12578579916
272480000000,71.2008,81.5446,78.9875,131.914,12578579206
281510000000,72.3475,82.6106,79.3227,133.356,12578580916
227320000000,70.6427,82.107,81.019,124.181,12578578277
617220000000,70.6558,83.4637,83.4721,173.244,12578576985
251400000000,70.9141,84.855,84.7684,128.421,12578578836
410980000000,71.8733,82.4382,85.6694,151.281,12578579310
114410000000,75.161,81.6712,84.9695,98.78,12578583105
106880000000,78.3901,79.5824,85.0293,96.564,12578585349
329680000000,79.4443,78.3907,84.1179,140.565,12578579943
233340000000,85.4146,85.7502,79.0182,125.268,12578576153
677430000000,85.6872,85.7106,78.8707,178.704,12578576154
115920000000,84.9853,85.8149,81.6601,99.211,12578585952
322160000000,88.2173,78.5521,85.2018,139.488,12578580016
136990000000,88.7515,80.4789,84.1079,104.893,12578583932
144520000000,86.0287,85.4135,78.1829,106.779,12578584503
239360000000,86.5073,89.7059,81.6853,126.337,12578581329
930340000000,87.1038,89.7828,81.8094,198.637,12578576353
115920000000,87.9904,86.5555,81.9827,99.211,12578586723
1222400000000,89.9579,89.7015,81.9185,217.562,12578575697
2413200000000,92.4932,89.092,81.6315,272.924,12578574089
138500000000,92.5138,89.0448,81.5055,105.275,12578574087
117420000000,92.9799,90.8042,82.9362,99.639,12578578068
230330000000,93.1955,90.761,82.9504,124.727,12578578069
144520000000,91.9257,90.6382,83.1549,106.779,12578582731
123440000000,93.5653,86.0148,85.7607,101.314,12578585579
186670000000,89.0501,89.7852,82.1538,116.289,12578578351
155060000000,78.2423,88.0862,85.4307,109.314,12578578868
123440000000,78.3391,88.0143,85.1226,101.314,12578578867
120430000000,81.8466,87.2543,81.8933,100.483,12578585347
647330000000,80.3298,87.8435,79.7617,176.017,12578577441
225810000000,78.8164,88.8636,79.6194,123.907,12578581700
972490000000,78.5957,88.4096,78.6457,201.593,12578576125
117420000000,79.7467,88.3369,78.6545,99.639,12578585581
143010000000,83.3406,86.8514,81.7059,106.407,12578582661
129470000000,85.2756,86.8304,79.2215,102.935,12578584562
120430000000,84.5645,88.1216,79.3541,100.483,12578584642
200220000000,83.4414,88.0079,78.8772,119.037,12578581991
112910000000,79.123,90.6423,84.2973,98.345,12578574576
1976600000000,79.1622,90.5901,84.3388,255.36,12578574577
221300000000,84.2558,90.2307,82.9122,123.075,12578579064
674420000000,85.3059,90.8163,84.6175,178.439,12578575912
111400000000,84.8746,90.5645,84.3289,97.906,12578575909
1421100000000,84.0404,91.2054,86.833,228.764,12578575618
106880000000,85.5904,90.6966,89.8408,96.564,12578585950
662380000000,82.2931,91.1756,88.3212,177.371,12578574568
567540000000,78.5937,93.3936,87.0284,168.466,12578580259
124950000000,81.6312,91.0185,88.2834,101.724,12578574565
913780000000,81.8579,91.2144,88.5547,197.451,12578574567
127960000000,80.6564,91.3782,88.3428,102.535,12578575350
906260000000,80.8032,91.1857,88.4131,196.908,12578575349
261940000000,78.9909,93.7026,88.1281,130.191,12578574530
413990000000,83.4227,90.0165,90.264,151.65,12578577626
290540000000,84.7066,90.4011,89.8775,134.767,12578578235
641300000000,84.573,89.3195,90.2429,175.469,12578577212
225810000000,83.8473,89.1247,90.092,123.907,12578581400
912280000000,82.2452,89.4199,90.9011,197.343,12578575089
227320000000,80.8548,89.3585,91.0835,124.181,12578579453
2696200000000,80.0708,88.8663,91.227,283.202,12578573624
176130000000,79.6594,89.0825,91.7164,114.058,12578582281
109890000000,79.2092,89.7281,91.973,97.463,12578585422
179140000000,78.6057,89.6978,91.8158,114.704,12578581566
1115500000000,80.9951,88.4733,92.3639,211.026,12578616282
563020000000,81.8464,88.4003,92.9271,168.018,12578617637
114410000000,80.2785,88.2619,93.1891,98.78,12578623525
341730000000,80.4479,87.3506,93.3471,142.257,12578620176
2919000000000,78.1509,86.2837,92.5661,290.797,12578614657
105380000000,78.1933,86.4945,92.6897,96.109,12578614655
284520000000,86.5537,89.2809,89.6653,133.829,12578580453
287530000000,91.1747,89.5345,89.1895,134.3,12578579476
4073600000000,92.546,88.6816,88.5997,324.968,12578573197
1437700000000,93.3337,87.9807,88.5098,229.649,12578574849
188180000000,92.464,89.1296,88.7273,116.601,12578573200
1034200000000,89.9325,91.9046,89.839,205.77,12578575170
258930000000,91.0785,91.3773,89.7289,129.69,12578581399
617220000000,90.0511,90.9774,89.3955,173.244,12578576913
383880000000,88.1865,90.7746,88.8231,147.88,12578577814
963460000000,88.2357,91.301,89.4856,200.967,12578573175
221300000000,87.4025,91.2713,89.1855,123.075,12578573171
3399200000000,87.5883,91.276,88.9558,305.942,12578573170
779800000000,87.4907,91.1419,87.2403,187.287,12578576928
370330000000,88.9054,93.6272,88.5169,146.12,12578579929
102370000000,89.3255,92.0157,89.7258,95.185,12578574697
1133600000000,89.3279,91.9359,89.0798,212.159,12578574695
156560000000,93.666,90.7063,91.5559,109.667,12578582615
19141000000000,92.1247,92.6571,90.4557,544.297,12578570405
308610000000,92.5845,92.5373,90.266,137.504,12578570416
481730000000,93.0845,92.7634,90.6748,159.507,12578570419
328180000000,92.8726,92.1418,91.1494,140.351,12578570417
207750000000,91.8709,89.3372,93.2693,120.51,12578621983
576570000000,93.2621,88.6499,93.5702,169.355,12578618137
174630000000,88.1083,86.5253,91.5624,113.732,12578578389
684960000000,88.2963,85.0244,93.586,179.364,12578616767
1086900000000,90.0985,85.1516,92.135,209.207,12578575212
269470000000,90.7104,84.2725,93.1573,131.426,12578613486
6392000000000,90.9839,84.3481,93.2448,377.622,12578613489
578080000000,91.083,84.3251,93.2222,169.502,12578613490
219790000000,93.32,84.4856,92.2365,122.795,12578575487
179140000000,93.339,84.302,92.1832,114.704,12578575485
1475300000000,93.3771,84.3406,92.2671,231.636,12578575486
108390000000,89.905,82.8574,93.2741,97.016,12578625221
114410000000,88.8461,78.2971,88.5223,98.78,12578584779
179140000000,92.5123,80.5219,87.1804,114.704,12578582334
100860000000,93.2581,79.9232,91.199,94.716,12578586043
263450000000,90.6994,81.1233,93.6107,130.44,12578621250
322160000000,92.3329,80.2621,92.9248,139.488,12578620293
109890000000,84.5,79.6923,88.5355,97.463,12578577611
388400000000,84.5155,79.6771,88.8241,148.458,12578577612
493770000000,78.287,82.0374,93.0291,160.826,12578614775
117420000000,80.7138,78.7245,89.0706,99.639,12578584924
213770000000,79.667,80.0543,91.5902,121.663,12578581672
967980000000,81.6715,80.3804,90.6583,201.28,12578575893
149040000000,81.1215,80.7347,91.146,107.88,12578582582
115920000000,80.65,80.4714,91.1462,99.211,12578585348
806900000000,79.7983,81.7686,92.2137,189.432,12578576356
2890400000000,78.2595,81.9431,93.025,289.844,12578614773
1228400000000,78.845,80.2537,92.2822,217.918,12578575081
3403700000000,79.6775,77.9812,87.7619,306.077,12578573398
200220000000,85.2868,77.9687,87.0247,119.037,12578581119
171620000000,91.6327,75.5419,90.5664,113.075,12578582581
311620000000,92.0346,76.0891,90.6902,137.95,12578579827
153550000000,89.9583,70.8535,90.8279,108.959,12578582928
2194900000000,90.2104,71.6923,90.4475,264.434,12578574381
123440000000,90.2713,71.7411,90.4406,101.314,12578574382
158070000000,90.3966,71.6143,91.1165,110.017,12578582889
227320000000,92.2162,73.0165,90.8658,124.181,12578578465
677430000000,93.1463,73.9188,89.8671,178.704,12578577309
213770000000,91.5781,72.8436,90.6646,121.663,12578581811
1008600000000,90.807,73.4696,90.4197,204.059,12578576224
188180000000,87.099,73.0687,87.6491,116.601,12578578299
123440000000,87.2289,73.3332,87.6065,101.314,12578578300
109890000000,89.4483,72.8837,88.2487,97.463,12578586044
149040000000,90.4435,70.8223,85.9954,107.88,12578584031
362800000000,90.1073,74.8607,87.8135,145.123,12578579809
340220000000,90.192,75.5813,88.1071,142.047,12578579930
474200000000,90.7963,74.8043,89.5606,158.672,12578580555
182150000000,90.7086,75.2004,89.0174,115.343,12578581954
746680000000,89.6205,77.566,88.283,184.597,12578576775
270970000000,89.4151,76.6147,83.5793,131.67,12578579162
115920000000,88.3657,76.9963,84.1891,99.211,12578586318
170110000000,89.3809,77.5269,84.0334,112.743,12578582816
272480000000,93.2649,76.4148,81.4936,131.914,12578572647
615710000000,93.3214,76.3813,81.5189,173.103,12578572645
5287000000000,93.3931,76.6833,81.5817,354.472,12578572648
645820000000,93.4357,76.7388,81.2672,175.88,12578572646
130970000000,92.0294,75.2537,81.6991,103.333,12578573798
248390000000,92.4593,75.8414,81.8051,127.906,12578579085
227320000000,91.0185,74.6335,81.9119,124.181,12578573793
264950000000,91.1153,74.3868,81.7783,130.688,12578573792
1132100000000,91.5127,75.1111,81.8075,212.065,12578573797
209250000000,91.7837,75.2891,81.8416,120.801,12578573800
147530000000,86.1246,73.8154,80.1301,107.516,12578584641
127960000000,92.5945,74.1652,79.7022,102.535,12578584097
